,mass A,
t,vy,
0.000000E0,
3.333333E-2,-1.081332E0
6.666667E-2,-1.467561E0
1.000000E-1,-1.852199E0
1.333333E-1,-1.599954E0
1.666667E-1,-1.886364E0
2.000000E-1,-2.796463E0
2.333333E-1,-3.131423E0
2.666667E-1,-3.510110E0
3.000000E-1,-3.634228E0
3.333333E-1,-4.026087E0
3.666667E-1,-4.533866E0
4.000000E-1,-4.551998E0
4.333333E-1,-4.781159E0
4.666667E-1,-5.238976E0
5.000000E-1,
